molecule,crp,intprd,cas,drugid
DROSPIRENONE#ETHINYLESTRADIOL#LEVOMEFOLIC_ACID,LUPIN_LABORATORIES,DROS/ETHI/LEV LUPI,57-63-6,37957
DROSPIRENONE#ETHINYLESTRADIOL#LEVOMEFOLIC_ACID,LUPIN_LABORATORIES,DROS/ETHI/LEV LUPI,57-63-6,46282
DROSPIRENONE#ETHINYLESTRADIOL#LEVOMEFOLIC_ACID,LUPIN_LABORATORIES,DROS/ETHI/LEV LUPI,57-63-6,46921
DROSPIRENONE#ETHINYLESTRADIOL#LEVOMEFOLIC_ACID,LUPIN_LABORATORIES,DROS/ETHI/LEV LUPI,57-63-6,46926
DROSPIRENONE#ETHINYLESTRADIOL#LEVOMEFOLIC_ACID,LUPIN_LABORATORIES,DROS/ETHI/LEV LUPI,57-63-6,47516
DROSPIRENONE#ETHINYLESTRADIOL#LEVOMEFOLIC_ACID,LUPIN_LABORATORIES,DROS/ETHI/LEV LUPI,57-63-6,53557
DROSPIRENONE#ETHINYLESTRADIOL#LEVOMEFOLIC_ACID,LUPIN_LABORATORIES,DROS/ETHI/LEV LUPI,57-63-6,54904
DROSPIRENONE#ETHINYLESTRADIOL#LEVOMEFOLIC_ACID,LUPIN_LABORATORIES,DROS/ETHI/LEV LUPI,57-63-6,63014
DROSPIRENONE#ETHINYLESTRADIOL#LEVOMEFOLIC_ACID,LUPIN_LABORATORIES,DROS/ETHI/LEV LUPI,57-63-6,64446
DROSPIRENONE#ETHINYLESTRADIOL#LEVOMEFOLIC_ACID,LUPIN_LABORATORIES,DROS/ETHI/LEV LUPI,57-63-6,104110
DROSPIRENONE#ETHINYLESTRADIOL#LEVOMEFOLIC_ACID,LUPIN_LABORATORIES,DROS/ETHI/LEV LUPI,67392-87-4,2963
DROSPIRENONE#ETHINYLESTRADIOL#METHYLFOLATE,LUPIN_LABORATORIES,TYDEMY,57-63-6,2963
DROSPIRENONE#ETHINYLESTRADIOL#METHYLFOLATE,LUPIN_LABORATORIES,TYDEMY,57-63-6,4582
DROSPIRENONE#ETHINYLESTRADIOL#METHYLFOLATE,LUPIN_LABORATORIES,TYDEMY,57-63-6,10301
DROSPIRENONE#ETHINYLESTRADIOL#METHYLFOLATE,LUPIN_LABORATORIES,TYDEMY,57-63-6,12168
DROSPIRENONE#ETHINYLESTRADIOL#METHYLFOLATE,LUPIN_LABORATORIES,TYDEMY,57-63-6,12170
DROSPIRENONE#ETHINYLESTRADIOL#METHYLFOLATE,LUPIN_LABORATORIES,TYDEMY,57-63-6,13648
DROSPIRENONE#ETHINYLESTRADIOL#METHYLFOLATE,LUPIN_LABORATORIES,TYDEMY,57-63-6,14954
DROSPIRENONE#ETHINYLESTRADIOL#METHYLFOLATE,LUPIN_LABORATORIES,TYDEMY,57-63-6,37956
DROSPIRENONE#ETHINYLESTRADIOL#METHYLFOLATE,LUPIN_LABORATORIES,TYDEMY,57-63-6,37957
DROSPIRENONE#ETHINYLESTRADIOL#METHYLFOLATE,LUPIN_LABORATORIES,TYDEMY,57-63-6,46282
DROSPIRENONE#ETHINYLESTRADIOL#METHYLFOLATE,LUPIN_LABORATORIES,TYDEMY,57-63-6,46921
DROSPIRENONE#ETHINYLESTRADIOL#METHYLFOLATE,LUPIN_LABORATORIES,TYDEMY,57-63-6,46926
DROSPIRENONE#ETHINYLESTRADIOL#METHYLFOLATE,LUPIN_LABORATORIES,TYDEMY,57-63-6,47516
DROSPIRENONE#ETHINYLESTRADIOL#METHYLFOLATE,LUPIN_LABORATORIES,TYDEMY,57-63-6,53557
DROSPIRENONE#ETHINYLESTRADIOL#METHYLFOLATE,LUPIN_LABORATORIES,TYDEMY,57-63-6,54904
DROSPIRENONE#ETHINYLESTRADIOL#METHYLFOLATE,LUPIN_LABORATORIES,TYDEMY,57-63-6,63014
DROSPIRENONE#ETHINYLESTRADIOL#METHYLFOLATE,LUPIN_LABORATORIES,TYDEMY,57-63-6,64446
DROSPIRENONE#ETHINYLESTRADIOL#METHYLFOLATE,LUPIN_LABORATORIES,TYDEMY,57-63-6,104110
DROSPIRENONE#ETHINYLESTRADIOL#METHYLFOLATE,LUPIN_LABORATORIES,TYDEMY,67392-87-4,2963
DROSPIRENONE#ETHINYLESTRADIOL_BETADEX,BAYER,YAZ,67392-87-4,2963
DROSPIRENONE#ETHINYLESTRADIOL_BETADEX#METHYLFOLATE,BAYER,BEYAZ,67392-87-4,2963
ECONAZOLE,VALEANT_PHARMA,SPECTAZOLE,27220-47-9,90370
EFLORNITHINE,ALLERGAN,VANIQA,70052-12-9,6047
EPROSARTAN#HYDROCHLOROTHIAZIDE,ABBVIE,TEVETEN HCT,58-93-5,54363
EPROSARTAN#HYDROCHLOROTHIAZIDE,ABBVIE,TEVETEN HCT,58-93-5,70341
EPROSARTAN#HYDROCHLOROTHIAZIDE,ABBVIE,TEVETEN HCT,58-93-5,80291
ESTRADIOL#NORETHISTERONE,HISAMITSU,COMBIPATCH,50-28-2,3066
ESTRADIOL#NORETHISTERONE,HISAMITSU,COMBIPATCH,50-28-2,4161
ESTRADIOL#NORETHISTERONE,HISAMITSU,COMBIPATCH,50-28-2,9830
ESTRADIOL#NORETHISTERONE,HISAMITSU,COMBIPATCH,50-28-2,10300
ESTRADIOL#NORETHISTERONE,HISAMITSU,COMBIPATCH,50-28-2,10412
ESTRADIOL#NORETHISTERONE,HISAMITSU,COMBIPATCH,50-28-2,11238
ESTRADIOL#NORETHISTERONE,HISAMITSU,COMBIPATCH,50-28-2,11837
ESTRADIOL#NORETHISTERONE,HISAMITSU,COMBIPATCH,50-28-2,11897
ESTRADIOL#NORETHISTERONE,HISAMITSU,COMBIPATCH,50-28-2,12343
ESTRADIOL#NORETHISTERONE,HISAMITSU,COMBIPATCH,50-28-2,13851
ESTRADIOL#NORETHISTERONE,HISAMITSU,COMBIPATCH,50-28-2,17527
ESTRADIOL#NORETHISTERONE,HISAMITSU,COMBIPATCH,50-28-2,44378
ESTRADIOL#NORETHISTERONE,HISAMITSU,COMBIPATCH,50-28-2,45697
ESTRADIOL#NORETHISTERONE,HISAMITSU,COMBIPATCH,50-28-2,46417
ESTRADIOL#NORETHISTERONE,HISAMITSU,COMBIPATCH,50-28-2,49122
ESTRADIOL#NORETHISTERONE,HISAMITSU,COMBIPATCH,50-28-2,79128
ESTRADIOL#NORETHISTERONE,HISAMITSU,COMBIPATCH,50-28-2,80874
ESTRADIOL#NORETHISTERONE,HISAMITSU,COMBIPATCH,50-28-2,85758
ESTRADIOL#NORETHISTERONE,HISAMITSU,COMBIPATCH,68-22-4,46282
ESTRADIOL#NORETHISTERONE,HISAMITSU,COMBIPATCH,68-22-4,46926
ESTRADIOL#NORETHISTERONE,HISAMITSU,COMBIPATCH,68-22-4,63014
ESTRADIOL#NORETHISTERONE,HISAMITSU,COMBIPATCH,68-22-4,64446
ESTRADIOL#NORGESTIMATE,TEVA,PREFEST,50-28-2,3066
ESTRADIOL#NORGESTIMATE,TEVA,PREFEST,50-28-2,4161
ESTRADIOL#NORGESTIMATE,TEVA,PREFEST,50-28-2,9830
ESTRADIOL#NORGESTIMATE,TEVA,PREFEST,50-28-2,10300
ESTRADIOL#NORGESTIMATE,TEVA,PREFEST,50-28-2,10412
ESTRADIOL#NORGESTIMATE,TEVA,PREFEST,50-28-2,11238
ESTRADIOL#NORGESTIMATE,TEVA,PREFEST,50-28-2,11837
ESTRADIOL#NORGESTIMATE,TEVA,PREFEST,50-28-2,11897
ESTRADIOL#NORGESTIMATE,TEVA,PREFEST,50-28-2,12343
ESTRADIOL#NORGESTIMATE,TEVA,PREFEST,50-28-2,13851
ESTRADIOL#NORGESTIMATE,TEVA,PREFEST,50-28-2,17527
ESTRADIOL#NORGESTIMATE,TEVA,PREFEST,50-28-2,44378
ESTRADIOL#NORGESTIMATE,TEVA,PREFEST,50-28-2,45697
ESTRADIOL#NORGESTIMATE,TEVA,PREFEST,50-28-2,46417
ESTRADIOL#NORGESTIMATE,TEVA,PREFEST,50-28-2,49122
ESTRADIOL#NORGESTIMATE,TEVA,PREFEST,50-28-2,79128
ESTRADIOL#NORGESTIMATE,TEVA,PREFEST,50-28-2,80874
ESTRADIOL#NORGESTIMATE,TEVA,PREFEST,50-28-2,85758
ETHINYLESTRADIOL#NORELGESTROMIN,MYLAN,XULANE,53016-31-2,4582
ETHINYLESTRADIOL#NORELGESTROMIN,MYLAN,XULANE,57-63-6,2963
ETHINYLESTRADIOL#NORELGESTROMIN,MYLAN,XULANE,57-63-6,4582
ETHINYLESTRADIOL#NORELGESTROMIN,MYLAN,XULANE,57-63-6,10301
ETHINYLESTRADIOL#NORELGESTROMIN,MYLAN,XULANE,57-63-6,12168
ETHINYLESTRADIOL#NORELGESTROMIN,MYLAN,XULANE,57-63-6,12170
ETHINYLESTRADIOL#NORELGESTROMIN,MYLAN,XULANE,57-63-6,13648
ETHINYLESTRADIOL#NORELGESTROMIN,MYLAN,XULANE,57-63-6,14954
ETHINYLESTRADIOL#NORELGESTROMIN,MYLAN,XULANE,57-63-6,37956
ETHINYLESTRADIOL#NORELGESTROMIN,MYLAN,XULANE,57-63-6,37957
ETHINYLESTRADIOL#NORELGESTROMIN,MYLAN,XULANE,57-63-6,46282
ETHINYLESTRADIOL#NORELGESTROMIN,MYLAN,XULANE,57-63-6,46921
ETHINYLESTRADIOL#NORELGESTROMIN,MYLAN,XULANE,57-63-6,46926
ETHINYLESTRADIOL#NORELGESTROMIN,MYLAN,XULANE,57-63-6,47516
ETHINYLESTRADIOL#NORELGESTROMIN,MYLAN,XULANE,57-63-6,53557
ETHINYLESTRADIOL#NORELGESTROMIN,MYLAN,XULANE,57-63-6,54904
ETHINYLESTRADIOL#NORELGESTROMIN,MYLAN,XULANE,57-63-6,63014
ETHINYLESTRADIOL#NORELGESTROMIN,MYLAN,XULANE,57-63-6,64446
ETHINYLESTRADIOL#NORELGESTROMIN,MYLAN,XULANE,57-63-6,104110
FENAMISAL#HYOSCYAMINE#METHENAMINE#METHYLENE_BLUE#PHOSPHORIC_ACID,METHOD_PHARMA,URO-L,61-73-4,74759
FENAMISAL#HYOSCYAMINE#METHENAMINE#METHYLENE_BLUE#PHOSPHORIC_ACID,METHOD_PHARMA,URO-L,61-73-4,81075
FENAMISAL#HYOSCYAMINE#METHENAMINE#METHYLENE_BLUE#SODIUM,METHOD_PHARMA,URO-MP,61-73-4,74759
FENAMISAL#HYOSCYAMINE#METHENAMINE#METHYLENE_BLUE#SODIUM,METHOD_PHARMA,URO-MP,61-73-4,81075
FENTANYL#ROPIVACAINE#SODIUM,PHARMEDIUM,FENTA/ROPI/NA PRMU,437-38-7,5254
FENTANYL#ROPIVACAINE#SODIUM,PHARMEDIUM,FENTA/ROPI/NA PRMU,437-38-7,10298
FENTANYL#ROPIVACAINE#SODIUM,PHARMEDIUM,FENTA/ROPI/NA PRMU,437-38-7,12846
FENTANYL#ROPIVACAINE#SODIUM,PHARMEDIUM,FENTA/ROPI/NA PRMU,437-38-7,31134
FENTANYL#ROPIVACAINE#SODIUM,PHARMEDIUM,FENTA/ROPI/NA PRMU,437-38-7,44699
FENTANYL#ROPIVACAINE#SODIUM,PHARMEDIUM,FENTA/ROPI/NA PRMU,437-38-7,55195
FENTANYL#ROPIVACAINE#SODIUM,PHARMEDIUM,FENTA/ROPI/NA PRMU,437-38-7,56472
FENTANYL#ROPIVACAINE#SODIUM,PHARMEDIUM,FENTA/ROPI/NA PRMU,437-38-7,58903
FLUNISOLIDE,TEVA,NASALIDE,3385-03-3,88048
FLUTICASONE_FUROATE#VILANTEROL,GLAXOSMITHKLINE,BREO ELLIPTA,397864-44-7,57097
FLUTICASONE_FUROATE#VILANTEROL,GLAXOSMITHKLINE,BREO ELLIPTA,397864-44-7,59060
FLUTICASONE_FUROATE#VILANTEROL,GLAXOSMITHKLINE,BREO ELLIPTA,503068-34-6,59060
FOLLITROPIN_BETA#GANIRELIX,MERCK_&_CO,FOLLISTIM/ANTAGON,124904-93-4,3196
FOSAPREPITANT,MERCK_&_CO,EMEND,172673-20-0,16021
GANIRELIX,MERCK_&_CO,GANIRELIX     M-CO,124904-93-4,3196
GLIBENCLAMIDE#METFORMIN,BRISTOL-MYERS_SQB.,GLUCOVANCE,10238-21-8,29182
GLIBENCLAMIDE#METFORMIN,BRISTOL-MYERS_SQB.,GLUCOVANCE,10238-21-8,46890
GLIBENCLAMIDE#METFORMIN,BRISTOL-MYERS_SQB.,GLUCOVANCE,1115-70-4,6050
GLIBENCLAMIDE#METFORMIN,BRISTOL-MYERS_SQB.,GLUCOVANCE,1115-70-4,49077
GLIBENCLAMIDE#METFORMIN,BRISTOL-MYERS_SQB.,GLUCOVANCE,1115-70-4,49829
GLIBENCLAMIDE#METFORMIN,BRISTOL-MYERS_SQB.,GLUCOVANCE,657-24-9,6050
GLIBENCLAMIDE#METFORMIN,BRISTOL-MYERS_SQB.,GLUCOVANCE,657-24-9,27454
GLIBENCLAMIDE#METFORMIN,BRISTOL-MYERS_SQB.,GLUCOVANCE,657-24-9,29182
GLIBENCLAMIDE#METFORMIN,BRISTOL-MYERS_SQB.,GLUCOVANCE,657-24-9,48279
GLIBENCLAMIDE#METFORMIN,BRISTOL-MYERS_SQB.,GLUCOVANCE,657-24-9,49077
GLIBENCLAMIDE#METFORMIN,BRISTOL-MYERS_SQB.,GLUCOVANCE,657-24-9,49829
GLIBENCLAMIDE#METFORMIN,BRISTOL-MYERS_SQB.,GLUCOVANCE,657-24-9,55177
GLIBENCLAMIDE#METFORMIN,BRISTOL-MYERS_SQB.,GLUCOVANCE,657-24-9,56823
GLIBENCLAMIDE#METFORMIN,BRISTOL-MYERS_SQB.,GLUCOVANCE,657-24-9,67614
GLIBENCLAMIDE#METFORMIN,BRISTOL-MYERS_SQB.,GLUCOVANCE,657-24-9,82005
GLIBENCLAMIDE#METFORMIN,BRISTOL-MYERS_SQB.,GLUCOVANCE,657-24-9,93902
GLUCOSE#LEVOFLOXACIN,HIKMA_PHARMA,GLUCO/LEVOFLO HIKM,100986-85-4,48667
GLYCEROL#HYALURONIC_ACID,BAUSCH_HEALTH,OCEAN ULTRA,9004-61-9,6807
GLYCEROL#HYALURONIC_ACID,BAUSCH_HEALTH,OCEAN ULTRA,9004-61-9,7103
GLYCEROL#HYALURONIC_ACID,BAUSCH_HEALTH,OCEAN ULTRA,9004-61-9,13469
GLYCEROL#HYALURONIC_ACID,BAUSCH_HEALTH,OCEAN ULTRA,9004-61-9,105492
GLYCEROL#HYDROCORTISONE#PARAFFIN_OIL,ARBOR_PHARM,PEDIADERM HC,50-23-7,48942
GLYCEROL#PARAFFIN_OIL#TRIAMCINOLONE_ACETONIDE,ARBOR_PHARM,PEDIADERM TA,76-25-5,51082
GLYCEROL#PARAFFIN_OIL#TRIAMCINOLONE_ACETONIDE,ARBOR_PHARM,PEDIADERM TA,76-25-5,57893
GLYCEROL#PARAFFIN_OIL#TRIAMCINOLONE_ACETONIDE,ARBOR_PHARM,PEDIADERM TA,76-25-5,72124
GLYCEROL#PARAFFIN_OIL#TRIAMCINOLONE_ACETONIDE,ARBOR_PHARM,PEDIADERM TA,76-25-5,87173
GLYCEROL#PARAFFIN_OIL#TRIAMCINOLONE_ACETONIDE,ARBOR_PHARM,PEDIADERM TA,76-25-5,95157
GLYCOPYRRONIUM#INDACATEROL,SUMITOMO_DAINIPPON,UTIBRON NEOHALER,312753-06-3,53427
GLYCOPYRRONIUM#INDACATEROL,SUMITOMO_DAINIPPON,UTIBRON NEOHALER,596-51-0,34139
GLYCOPYRRONIUM#INDACATEROL,SUMITOMO_DAINIPPON,UTIBRON NEOHALER,596-51-0,41417
GLYCOPYRRONIUM#INDACATEROL,SUMITOMO_DAINIPPON,UTIBRON NEOHALER,740028-90-4,34139
GLYCOPYRRONIUM#INDACATEROL,SUMITOMO_DAINIPPON,UTIBRON NEOHALER,740028-90-4,41417
GLYCOPYRRONIUM#INDACATEROL,SUMITOMO_DAINIPPON,UTIBRON NEOHALER,740028-90-4,53427
GUAIACOL#HYDROCODONE,PERNIX,DE-CHLOR NX,125-29-1,59692
GUAIACOL#HYDROCODONE,PERNIX,DE-CHLOR NX,125-29-1,66538
GUAIACOL#HYDROCODONE,PERNIX,DE-CHLOR NX,125-29-1,69798
GUAIACOL#HYDROCODONE,PERNIX,DE-CHLOR NX,125-29-1,83624
GUAIACOL#HYDROCODONE,PERNIX,DE-CHLOR NX,125-29-1,91390
GUAIACOL#HYDROCODONE,PERNIX,DE-CHLOR NX,125-29-1,91396
GUAIFENESIN#HYDROCODONE,SHIONOGI_SEIYAKU,CODICLEAR DH,125-29-1,59692
GUAIFENESIN#HYDROCODONE,SHIONOGI_SEIYAKU,CODICLEAR DH,125-29-1,66538
GUAIFENESIN#HYDROCODONE,SHIONOGI_SEIYAKU,CODICLEAR DH,125-29-1,69798
GUAIFENESIN#HYDROCODONE,SHIONOGI_SEIYAKU,CODICLEAR DH,125-29-1,83624
GUAIFENESIN#HYDROCODONE,SHIONOGI_SEIYAKU,CODICLEAR DH,125-29-1,91390
GUAIFENESIN#HYDROCODONE,SHIONOGI_SEIYAKU,CODICLEAR DH,125-29-1,91396
GUAIFENESIN#HYDROCODONE#PSEUDOEPHEDRINE,PFIZER,VANEX,125-29-1,59692
GUAIFENESIN#HYDROCODONE#PSEUDOEPHEDRINE,PFIZER,VANEX,125-29-1,66538
GUAIFENESIN#HYDROCODONE#PSEUDOEPHEDRINE,PFIZER,VANEX,125-29-1,69798
GUAIFENESIN#HYDROCODONE#PSEUDOEPHEDRINE,PFIZER,VANEX,125-29-1,83624
GUAIFENESIN#HYDROCODONE#PSEUDOEPHEDRINE,PFIZER,VANEX,125-29-1,91390
GUAIFENESIN#HYDROCODONE#PSEUDOEPHEDRINE,PFIZER,VANEX,125-29-1,91396
GUAIFENESIN#HYDROCODONE#PSEUDOEPHEDRINE,PFIZER,VANEX,90-82-4,13110
GUAIFENESIN#HYDROCODONE#PSEUDOEPHEDRINE,PFIZER,VANEX,90-82-4,91390
GUAIFENESIN#HYDROCODONE#PSEUDOEPHEDRINE,PFIZER,VANEX,90-82-4,91396
GUAIFENESIN#PARACETAMOL,JOHNSON_&_JOHNSON,TYLENOL CHEST CONG,103-90-2,48917
GUAIFENESIN#PARACETAMOL,JOHNSON_&_JOHNSON,TYLENOL CHEST CONG,103-90-2,64433
GUAIFENESIN#PARACETAMOL,JOHNSON_&_JOHNSON,TYLENOL CHEST CONG,103-90-2,68852
GUAIFENESIN#PARACETAMOL#PHENYLEPHRINE,RECKITT_BENCKISER,MUCINEX SINUS-MAX,103-90-2,48917
GUAIFENESIN#PARACETAMOL#PHENYLEPHRINE,RECKITT_BENCKISER,MUCINEX SINUS-MAX,103-90-2,64433
GUAIFENESIN#PARACETAMOL#PHENYLEPHRINE,RECKITT_BENCKISER,MUCINEX SINUS-MAX,103-90-2,68852
GUAIFENESIN#PARACETAMOL#PHENYLPROPANOLAMINE,UNIFIRST_FIRST,CCP CAFFEINE FREE,103-90-2,48917
GUAIFENESIN#PARACETAMOL#PHENYLPROPANOLAMINE,UNIFIRST_FIRST,CCP CAFFEINE FREE,103-90-2,64433
GUAIFENESIN#PARACETAMOL#PHENYLPROPANOLAMINE,UNIFIRST_FIRST,CCP CAFFEINE FREE,103-90-2,68852
GUAIFENESIN#PENTOXYVERINE#PSEUDOEPHEDRINE,PERNIX,EXALL-D,90-82-4,13110
GUAIFENESIN#PENTOXYVERINE#PSEUDOEPHEDRINE,PERNIX,EXALL-D,90-82-4,91390
GUAIFENESIN#PENTOXYVERINE#PSEUDOEPHEDRINE,PERNIX,EXALL-D,90-82-4,91396
HYALURONIC_ACID#KETOCONAZOLE#SALICYLIC_ACID,MEDIMETRIKS_PHARM,KETODAN,65277-42-1,24486
HYALURONIC_ACID#KETOCONAZOLE#SALICYLIC_ACID,MEDIMETRIKS_PHARM,KETODAN,65277-42-1,50198
HYALURONIC_ACID#KETOCONAZOLE#SALICYLIC_ACID,MEDIMETRIKS_PHARM,KETODAN,9004-61-9,6807
HYALURONIC_ACID#KETOCONAZOLE#SALICYLIC_ACID,MEDIMETRIKS_PHARM,KETODAN,9004-61-9,7103
HYALURONIC_ACID#KETOCONAZOLE#SALICYLIC_ACID,MEDIMETRIKS_PHARM,KETODAN,9004-61-9,13469
HYALURONIC_ACID#KETOCONAZOLE#SALICYLIC_ACID,MEDIMETRIKS_PHARM,KETODAN,9004-61-9,105492
HYALURONIC_ACID#LIDOCAINE,MPM_MEDICAL,REGENECARE HA,137-58-6,12433
HYALURONIC_ACID#LIDOCAINE,MPM_MEDICAL,REGENECARE HA,137-58-6,15198
HYALURONIC_ACID#LIDOCAINE,MPM_MEDICAL,REGENECARE HA,137-58-6,23015
HYALURONIC_ACID#LIDOCAINE,MPM_MEDICAL,REGENECARE HA,137-58-6,44403
HYALURONIC_ACID#LIDOCAINE,MPM_MEDICAL,REGENECARE HA,137-58-6,54740
HYALURONIC_ACID#LIDOCAINE,MPM_MEDICAL,REGENECARE HA,137-58-6,90455
HYALURONIC_ACID#LIDOCAINE,MPM_MEDICAL,REGENECARE HA,9004-61-9,6807
HYALURONIC_ACID#LIDOCAINE,MPM_MEDICAL,REGENECARE HA,9004-61-9,7103
HYALURONIC_ACID#LIDOCAINE,MPM_MEDICAL,REGENECARE HA,9004-61-9,13469
HYALURONIC_ACID#LIDOCAINE,MPM_MEDICAL,REGENECARE HA,9004-61-9,105492
HYDROCHLOROTHIAZIDE#QUINAPRIL,PFIZER,ACCURETIC,58-93-5,54363
HYDROCHLOROTHIAZIDE#QUINAPRIL,PFIZER,ACCURETIC,58-93-5,70341
HYDROCHLOROTHIAZIDE#QUINAPRIL,PFIZER,ACCURETIC,58-93-5,80291
HYDROCHLOROTHIAZIDE#QUINAPRIL,PFIZER,ACCURETIC,85441-61-8,70341
HYDROCODONE,MUNDIPHARMA_INT,HYSINGLA,125-29-1,59692
HYDROCODONE,MUNDIPHARMA_INT,HYSINGLA,125-29-1,66538
HYDROCODONE,MUNDIPHARMA_INT,HYSINGLA,125-29-1,69798
HYDROCODONE,MUNDIPHARMA_INT,HYSINGLA,125-29-1,83624
HYDROCODONE,MUNDIPHARMA_INT,HYSINGLA,125-29-1,91390
HYDROCODONE,MUNDIPHARMA_INT,HYSINGLA,125-29-1,91396
HYDROCODONE#PSEUDOEPHEDRINE#TRIPROLIDINE,VINDEX,ZYMINE HC,125-29-1,59692
HYDROCODONE#PSEUDOEPHEDRINE#TRIPROLIDINE,VINDEX,ZYMINE HC,125-29-1,66538
HYDROCODONE#PSEUDOEPHEDRINE#TRIPROLIDINE,VINDEX,ZYMINE HC,125-29-1,69798
HYDROCODONE#PSEUDOEPHEDRINE#TRIPROLIDINE,VINDEX,ZYMINE HC,125-29-1,83624
HYDROCODONE#PSEUDOEPHEDRINE#TRIPROLIDINE,VINDEX,ZYMINE HC,125-29-1,91390
HYDROCODONE#PSEUDOEPHEDRINE#TRIPROLIDINE,VINDEX,ZYMINE HC,125-29-1,91396
HYDROCODONE#PSEUDOEPHEDRINE#TRIPROLIDINE,VINDEX,ZYMINE HC,90-82-4,13110
HYDROCODONE#PSEUDOEPHEDRINE#TRIPROLIDINE,VINDEX,ZYMINE HC,90-82-4,91390
HYDROCODONE#PSEUDOEPHEDRINE#TRIPROLIDINE,VINDEX,ZYMINE HC,90-82-4,91396
HYDROCORTISONE#KETOCONAZOLE,GLAXOSMITHKLINE,XOLEGEL COREPAK,50-23-7,48942
HYDROCORTISONE#KETOCONAZOLE,GLAXOSMITHKLINE,XOLEGEL COREPAK,65277-42-1,24486
HYDROCORTISONE#KETOCONAZOLE,GLAXOSMITHKLINE,XOLEGEL COREPAK,65277-42-1,50198
HYDROCORTISONE#LIDOCAINE,NOVARTIS,LIDA MANTLE,137-58-6,12433
HYDROCORTISONE#LIDOCAINE,NOVARTIS,LIDA MANTLE,137-58-6,15198
HYDROCORTISONE#LIDOCAINE,NOVARTIS,LIDA MANTLE,137-58-6,23015
HYDROCORTISONE#LIDOCAINE,NOVARTIS,LIDA MANTLE,137-58-6,44403
HYDROCORTISONE#LIDOCAINE,NOVARTIS,LIDA MANTLE,137-58-6,54740
HYDROCORTISONE#LIDOCAINE,NOVARTIS,LIDA MANTLE,137-58-6,90455
HYDROCORTISONE#LIDOCAINE,NOVARTIS,LIDA MANTLE,50-23-7,48942
HYOSCYAMINE#METHENAMINE#METHYLENE_BLUE#PHOSPHORIC_ACID,MISSION,UTIRA-C,61-73-4,74759
HYOSCYAMINE#METHENAMINE#METHYLENE_BLUE#PHOSPHORIC_ACID,MISSION,UTIRA-C,61-73-4,81075
HYOSCYAMINE#METHENAMINE#METHYLENE_BLUE#PHOSPHORUS#SALICYLIC_ACID,RIVERS_EDGE,DARCALMA,61-73-4,74759
HYOSCYAMINE#METHENAMINE#METHYLENE_BLUE#PHOSPHORUS#SALICYLIC_ACID,RIVERS_EDGE,DARCALMA,61-73-4,81075
HYOSCYAMINE#METHENAMINE#METHYLENE_BLUE#SALICYLIC_ACID#SODIUM,PERNIX,UTICAP,61-73-4,74759
HYOSCYAMINE#METHENAMINE#METHYLENE_BLUE#SALICYLIC_ACID#SODIUM,PERNIX,UTICAP,61-73-4,81075
HYOSCYAMINE#METHENAMINE#METHYLENE_BLUE#SODIUM,VINDEX,URISYM,61-73-4,74759
HYOSCYAMINE#METHENAMINE#METHYLENE_BLUE#SODIUM,VINDEX,URISYM,61-73-4,81075
INSULIN_ASPART#INSULIN_ASPART_PROTAMINE_CRYSTALLINE,NOVO_NORDISK,NOVOMIX,116094-23-6,55898
INSULIN_ASPART#INSULIN_ASPART_PROTAMINE_CRYSTALLINE,NOVO_NORDISK,NOVOMIX,116094-23-6,66519
INTERFERON_ALFA-2B#RIBAVIRIN,MERCK_&_CO,REBETRON,36791-04-5,71886
INTERFERON_ALFA-2B#RIBAVIRIN,MERCK_&_CO,REBETRON,36791-04-5,72706
KETOCONAZOLE#PYRITHIONE_ZINC,GLAXOSMITHKLINE,XOLEGEL DUO,65277-42-1,24486
KETOCONAZOLE#PYRITHIONE_ZINC,GLAXOSMITHKLINE,XOLEGEL DUO,65277-42-1,50198
KETOTIFEN,GLAXOSMITHKLINE,PROFILASMIN-PED,34580-13-7,44412
KETOTIFEN,GLAXOSMITHKLINE,PROFILASMIN-PED,34580-14-8,44412
LAMIVUDINE#NELFINAVIR#ZIDOVUDINE,A-S_MEDICATION,HIV P.E.P.,134678-17-4,73625
LAMIVUDINE#NELFINAVIR#ZIDOVUDINE,A-S_MEDICATION,HIV P.E.P.,134678-17-4,90562
LAMIVUDINE#NELFINAVIR#ZIDOVUDINE,A-S_MEDICATION,HIV P.E.P.,134678-17-4,101639
LAMIVUDINE#NELFINAVIR#ZIDOVUDINE,A-S_MEDICATION,HIV P.E.P.,134678-17-4,109933
LAMIVUDINE#NELFINAVIR#ZIDOVUDINE,A-S_MEDICATION,HIV P.E.P.,134678-17-4,113752
LAMIVUDINE#TENOFOVIR_DISOPROXIL,MYLAN,RICOVIR L,134678-17-4,73625
LAMIVUDINE#TENOFOVIR_DISOPROXIL,MYLAN,RICOVIR L,134678-17-4,90562
LAMIVUDINE#TENOFOVIR_DISOPROXIL,MYLAN,RICOVIR L,134678-17-4,101639
LAMIVUDINE#TENOFOVIR_DISOPROXIL,MYLAN,RICOVIR L,134678-17-4,109933
LAMIVUDINE#TENOFOVIR_DISOPROXIL,MYLAN,RICOVIR L,134678-17-4,113752
LAMIVUDINE#TENOFOVIR_DISOPROXIL,MYLAN,RICOVIR L,201341-05-1,14493
LAMIVUDINE#TENOFOVIR_DISOPROXIL,MYLAN,RICOVIR L,201341-05-1,73625
