molecule,crp,intprd,cas,drugid
DACOMITINIB,PFIZER,VIZIMPRO,1110813-31-4,55705
DALBAVANCIN,ALLERGAN,DALVANCE,171500-79-1,13785
DALFOPRISTIN#QUINUPRISTIN,PFIZER,SYNERCID,112362-50-2,4275
DALFOPRISTIN#QUINUPRISTIN,PFIZER,SYNERCID,120138-50-3,4275
DAPAGLIFLOZIN,ASTRAZENECA,FORXIGA,461432-26-8,52192
DAPAGLIFLOZIN,ASTRAZENECA,FORXIGA,461432-26-8,59370
DAPAGLIFLOZIN,ASTRAZENECA,FORXIGA,461432-26-8,83956
DAPAGLIFLOZIN,ASTRAZENECA,FORXIGA,461432-26-8,93902
DAPAGLIFLOZIN#METFORMIN,ASTRAZENECA,XIGDUO,1115-70-4,6050
DAPAGLIFLOZIN#METFORMIN,ASTRAZENECA,XIGDUO,1115-70-4,49077
DAPAGLIFLOZIN#METFORMIN,ASTRAZENECA,XIGDUO,1115-70-4,49829
DAPAGLIFLOZIN#METFORMIN,ASTRAZENECA,XIGDUO,461432-26-8,52192
DAPAGLIFLOZIN#METFORMIN,ASTRAZENECA,XIGDUO,461432-26-8,59370
DAPAGLIFLOZIN#METFORMIN,ASTRAZENECA,XIGDUO,461432-26-8,83956
DAPAGLIFLOZIN#METFORMIN,ASTRAZENECA,XIGDUO,461432-26-8,93902
DAPAGLIFLOZIN#METFORMIN,ASTRAZENECA,XIGDUO,657-24-9,6050
DAPAGLIFLOZIN#METFORMIN,ASTRAZENECA,XIGDUO,657-24-9,27454
DAPAGLIFLOZIN#METFORMIN,ASTRAZENECA,XIGDUO,657-24-9,29182
DAPAGLIFLOZIN#METFORMIN,ASTRAZENECA,XIGDUO,657-24-9,48279
DAPAGLIFLOZIN#METFORMIN,ASTRAZENECA,XIGDUO,657-24-9,49077
DAPAGLIFLOZIN#METFORMIN,ASTRAZENECA,XIGDUO,657-24-9,49829
DAPAGLIFLOZIN#METFORMIN,ASTRAZENECA,XIGDUO,657-24-9,54657
DAPAGLIFLOZIN#METFORMIN,ASTRAZENECA,XIGDUO,657-24-9,55177
DAPAGLIFLOZIN#METFORMIN,ASTRAZENECA,XIGDUO,657-24-9,56555
DAPAGLIFLOZIN#METFORMIN,ASTRAZENECA,XIGDUO,657-24-9,56823
DAPAGLIFLOZIN#METFORMIN,ASTRAZENECA,XIGDUO,657-24-9,59100
DAPAGLIFLOZIN#METFORMIN,ASTRAZENECA,XIGDUO,657-24-9,59370
DAPAGLIFLOZIN#METFORMIN,ASTRAZENECA,XIGDUO,657-24-9,64334
DAPAGLIFLOZIN#METFORMIN,ASTRAZENECA,XIGDUO,657-24-9,67614
DAPAGLIFLOZIN#METFORMIN,ASTRAZENECA,XIGDUO,657-24-9,68567
DAPAGLIFLOZIN#METFORMIN,ASTRAZENECA,XIGDUO,657-24-9,68598
DAPAGLIFLOZIN#METFORMIN,ASTRAZENECA,XIGDUO,657-24-9,74198
DAPAGLIFLOZIN#METFORMIN,ASTRAZENECA,XIGDUO,657-24-9,82005
DAPAGLIFLOZIN#METFORMIN,ASTRAZENECA,XIGDUO,657-24-9,84865
DAPAGLIFLOZIN#METFORMIN,ASTRAZENECA,XIGDUO,657-24-9,93902
DAPAGLIFLOZIN#SAXAGLIPTIN,ASTRAZENECA,QTERN,361442-04-8,44417
DAPAGLIFLOZIN#SAXAGLIPTIN,ASTRAZENECA,QTERN,361442-04-8,59100
DAPAGLIFLOZIN#SAXAGLIPTIN,ASTRAZENECA,QTERN,361442-04-8,83956
DAPAGLIFLOZIN#SAXAGLIPTIN,ASTRAZENECA,QTERN,361442-04-8,93902
DAPAGLIFLOZIN#SAXAGLIPTIN,ASTRAZENECA,QTERN,461432-26-8,52192
DAPAGLIFLOZIN#SAXAGLIPTIN,ASTRAZENECA,QTERN,461432-26-8,59370
DAPAGLIFLOZIN#SAXAGLIPTIN,ASTRAZENECA,QTERN,461432-26-8,83956
DAPAGLIFLOZIN#SAXAGLIPTIN,ASTRAZENECA,QTERN,461432-26-8,93902
DAPAGLIFLOZIN#SAXAGLIPTIN,ASTRAZENECA,QTERN,945667-22-1,44417
DAPIPRAZOLE,VALEANT_PHARMA,REV-EYES,72822-12-9,6014
DAPSONE,ALMIRALL,ACZONE,80-08-0,22204
DAPTOMYCIN,MERCK_&_CO,CUBICIN,103060-53-3,2911
DARIFENACIN,ALLERGAN,ENABLEX,133099-04-4,8735
DARUNAVIR,JOHNSON_&_JOHNSON,PREZISTA,206361-99-1,32981
DARUNAVIR,JOHNSON_&_JOHNSON,PREZISTA,206361-99-1,72148
DARUNAVIR,JOHNSON_&_JOHNSON,PREZISTA,206361-99-1,72153
DASATINIB,BRISTOL-MYERS_SQB.,SPRYCEL,302962-49-8,48946
DASATINIB,BRISTOL-MYERS_SQB.,SPRYCEL,863127-77-9,48946
DECITABINE,OTSUKA,DACOGEN,2353-33-5,13239
DEFERASIROX,NOVARTIS,EXJADE,201530-41-8,19300
DEFERIPRONE,APOTEX,FERRIPROX,30652-11-0,3431
DEFEROXAMINE,NOVARTIS,DESFERAL,70-51-9,45417
DEFLAZACORT,PTC_THERAPEUTICS,EMFLAZA,14484-47-0,86985
DEGARELIX,FERRING,FIRMAGON,214766-78-6,28453
DELAFLOXACIN,MELINTA_THERAPEUT,BAXDELA,189279-58-1,16671
DELAFLOXACIN,MELINTA_THERAPEUT,BAXDELA,189279-58-1,60043
DELAVIRDINE,GLAXOSMITHKLINE,RESCRIPTOR,136817-59-9,6241
DESFLURANE,BAXTER_INT,SUPRANE,57041-67-5,6027
DESLORATADINE,MERCK_&_CO,AERIUS,100643-71-8,14319
DESLORATADINE,MERCK_&_CO,AERIUS,100643-71-8,44407
DESLORATADINE#PSEUDOEPHEDRINE,MERCK_&_CO,CLARINEX-D,100643-71-8,14319
DESLORATADINE#PSEUDOEPHEDRINE,MERCK_&_CO,CLARINEX-D,100643-71-8,44407
DESLORATADINE#PSEUDOEPHEDRINE,MERCK_&_CO,CLARINEX-D,90-82-4,13110
DESLORATADINE#PSEUDOEPHEDRINE,MERCK_&_CO,CLARINEX-D,90-82-4,48398
DESLORATADINE#PSEUDOEPHEDRINE,MERCK_&_CO,CLARINEX-D,90-82-4,91390
DESLORATADINE#PSEUDOEPHEDRINE,MERCK_&_CO,CLARINEX-D,90-82-4,91396
DESMOPRESSIN,FERRING,DESMOPRESSIN  FRNG,16679-58-6,60934
DESMOPRESSIN,FERRING,DESMOPRESSIN  FRNG,16679-58-6,62006
DESOGESTREL#ETHINYLESTRADIOL,MERCK_&_CO,MARVELON,54024-22-5,13599
DESOGESTREL#ETHINYLESTRADIOL,MERCK_&_CO,MARVELON,54024-22-5,13648
DESOGESTREL#ETHINYLESTRADIOL,MERCK_&_CO,MARVELON,57-63-6,2963
DESOGESTREL#ETHINYLESTRADIOL,MERCK_&_CO,MARVELON,57-63-6,4582
DESOGESTREL#ETHINYLESTRADIOL,MERCK_&_CO,MARVELON,57-63-6,10301
DESOGESTREL#ETHINYLESTRADIOL,MERCK_&_CO,MARVELON,57-63-6,12168
DESOGESTREL#ETHINYLESTRADIOL,MERCK_&_CO,MARVELON,57-63-6,12170
DESOGESTREL#ETHINYLESTRADIOL,MERCK_&_CO,MARVELON,57-63-6,12171
DESOGESTREL#ETHINYLESTRADIOL,MERCK_&_CO,MARVELON,57-63-6,13599
DESOGESTREL#ETHINYLESTRADIOL,MERCK_&_CO,MARVELON,57-63-6,13615
DESOGESTREL#ETHINYLESTRADIOL,MERCK_&_CO,MARVELON,57-63-6,13648
DESOGESTREL#ETHINYLESTRADIOL,MERCK_&_CO,MARVELON,57-63-6,14954
DESOGESTREL#ETHINYLESTRADIOL,MERCK_&_CO,MARVELON,57-63-6,37956
DESOGESTREL#ETHINYLESTRADIOL,MERCK_&_CO,MARVELON,57-63-6,37957
DESOGESTREL#ETHINYLESTRADIOL,MERCK_&_CO,MARVELON,57-63-6,46282
DESOGESTREL#ETHINYLESTRADIOL,MERCK_&_CO,MARVELON,57-63-6,46921
DESOGESTREL#ETHINYLESTRADIOL,MERCK_&_CO,MARVELON,57-63-6,46926
DESOGESTREL#ETHINYLESTRADIOL,MERCK_&_CO,MARVELON,57-63-6,46935
DESOGESTREL#ETHINYLESTRADIOL,MERCK_&_CO,MARVELON,57-63-6,47516
DESOGESTREL#ETHINYLESTRADIOL,MERCK_&_CO,MARVELON,57-63-6,53557
DESOGESTREL#ETHINYLESTRADIOL,MERCK_&_CO,MARVELON,57-63-6,54904
DESOGESTREL#ETHINYLESTRADIOL,MERCK_&_CO,MARVELON,57-63-6,63014
DESOGESTREL#ETHINYLESTRADIOL,MERCK_&_CO,MARVELON,57-63-6,63268
DESOGESTREL#ETHINYLESTRADIOL,MERCK_&_CO,MARVELON,57-63-6,64446
DESOGESTREL#ETHINYLESTRADIOL,MERCK_&_CO,MARVELON,57-63-6,104110
DESOGESTREL#ETHINYLESTRADIOL,MERCK_&_CO,MARVELON,57-63-6,109108
DESVENLAFAXINE,PFIZER,PRISTIQ,93413-62-8,6039
DESVENLAFAXINE,PFIZER,PRISTIQ,93413-62-8,86307
DESVENLAFAXINE,PFIZER,PRISTIQ,93413-62-8,86349
DEUTETRABENAZINE,TEVA,AUSTEDO,1392826-25-3,79041
DEXAMETHASONE,ALLERGAN,OZURDEX,50-02-2,12737
DEXAMETHASONE,ALLERGAN,OZURDEX,50-02-2,48940
DEXAMETHASONE,ALLERGAN,OZURDEX,50-02-2,51007
DEXAMETHASONE,ALLERGAN,OZURDEX,50-02-2,65274
DEXAMETHASONE,ALLERGAN,OZURDEX,50-02-2,80269
DEXAMETHASONE#TOBRAMYCIN,NOVARTIS,TOBRADEX,32986-56-4,11232
DEXAMETHASONE#TOBRAMYCIN,NOVARTIS,TOBRADEX,32986-56-4,12784
DEXAMETHASONE#TOBRAMYCIN,NOVARTIS,TOBRADEX,32986-56-4,44785
DEXAMETHASONE#TOBRAMYCIN,NOVARTIS,TOBRADEX,32986-56-4,48940
DEXAMETHASONE#TOBRAMYCIN,NOVARTIS,TOBRADEX,32986-56-4,81695
DEXAMETHASONE#TOBRAMYCIN,NOVARTIS,TOBRADEX,50-02-2,12737
DEXAMETHASONE#TOBRAMYCIN,NOVARTIS,TOBRADEX,50-02-2,48940
DEXAMETHASONE#TOBRAMYCIN,NOVARTIS,TOBRADEX,50-02-2,51007
DEXAMETHASONE#TOBRAMYCIN,NOVARTIS,TOBRADEX,50-02-2,65274
DEXAMETHASONE#TOBRAMYCIN,NOVARTIS,TOBRADEX,50-02-2,80269
DEXLANSOPRAZOLE,TAKEDA,DEXILANT,138530-94-6,51277
DEXMEDETOMIDINE,PFIZER,PRECEDEX,113775-47-6,8783
DEXMETHYLPHENIDATE,NOVARTIS,FOCALIN,40431-64-9,14214
DEXMETHYLPHENIDATE,NOVARTIS,FOCALIN,40431-64-9,48978
DEXMETHYLPHENIDATE,NOVARTIS,FOCALIN,40431-64-9,102193
DEXRAZOXANE,PFIZER,ZINECARD,24584-09-6,7126
DEXRAZOXANE,PFIZER,ZINECARD,24584-09-6,54689
DEXTROMETHORPHAN#QUINIDINE,OTSUKA,NUEDEXTA,125-71-3,6018
DEXTROMETHORPHAN#QUINIDINE,OTSUKA,NUEDEXTA,125-71-3,21960
DEXTROMETHORPHAN#QUINIDINE,OTSUKA,NUEDEXTA,56-54-2,21960
DICLOFENAC,ENDO_INTERNATIONAL,VOLTAREN,15307-86-5,5296
DICLOFENAC,ENDO_INTERNATIONAL,VOLTAREN,15307-86-5,10269
DICLOFENAC,ENDO_INTERNATIONAL,VOLTAREN,15307-86-5,14410
DICLOFENAC,ENDO_INTERNATIONAL,VOLTAREN,15307-86-5,16937
DICLOFENAC,ENDO_INTERNATIONAL,VOLTAREN,15307-86-5,41500
DICLOFENAC,ENDO_INTERNATIONAL,VOLTAREN,15307-86-5,53562
DICLOFENAC,ENDO_INTERNATIONAL,VOLTAREN,15307-86-5,54118
DICLOFENAC,ENDO_INTERNATIONAL,VOLTAREN,15307-86-5,61461
DICLOFENAC,ENDO_INTERNATIONAL,VOLTAREN,15307-86-5,69641
DICLOFENAC,ENDO_INTERNATIONAL,VOLTAREN,15307-86-5,86050
DICLOFENAC#MISOPROSTOL,PFIZER,ARTHROTEC,15307-86-5,5296
DICLOFENAC#MISOPROSTOL,PFIZER,ARTHROTEC,15307-86-5,10269
DICLOFENAC#MISOPROSTOL,PFIZER,ARTHROTEC,15307-86-5,14410
DICLOFENAC#MISOPROSTOL,PFIZER,ARTHROTEC,15307-86-5,16937
DICLOFENAC#MISOPROSTOL,PFIZER,ARTHROTEC,15307-86-5,41500
DICLOFENAC#MISOPROSTOL,PFIZER,ARTHROTEC,15307-86-5,53562
DICLOFENAC#MISOPROSTOL,PFIZER,ARTHROTEC,15307-86-5,54118
DICLOFENAC#MISOPROSTOL,PFIZER,ARTHROTEC,15307-86-5,61461
DICLOFENAC#MISOPROSTOL,PFIZER,ARTHROTEC,15307-86-5,69641
DICLOFENAC#MISOPROSTOL,PFIZER,ARTHROTEC,15307-86-5,86050
DICLOFENAC#MISOPROSTOL,PFIZER,ARTHROTEC,59122-46-2,5296
DICLOFENAC#MISOPROSTOL,PFIZER,ARTHROTEC,59122-46-2,5312
DICLOFENAC#MISOPROSTOL,PFIZER,ARTHROTEC,59122-46-2,17853
DIDANOSINE,BRISTOL-MYERS_SQB.,VIDEX,69655-05-6,2935
DIENOGEST#ESTRADIOL,BAYER,QLAIRA,50-28-2,3066
DIENOGEST#ESTRADIOL,BAYER,QLAIRA,50-28-2,4161
DIENOGEST#ESTRADIOL,BAYER,QLAIRA,50-28-2,9830
DIENOGEST#ESTRADIOL,BAYER,QLAIRA,50-28-2,10300
DIENOGEST#ESTRADIOL,BAYER,QLAIRA,50-28-2,10412
DIENOGEST#ESTRADIOL,BAYER,QLAIRA,50-28-2,11238
DIENOGEST#ESTRADIOL,BAYER,QLAIRA,50-28-2,11837
DIENOGEST#ESTRADIOL,BAYER,QLAIRA,50-28-2,11897
DIENOGEST#ESTRADIOL,BAYER,QLAIRA,50-28-2,12343
DIENOGEST#ESTRADIOL,BAYER,QLAIRA,50-28-2,13851
DIENOGEST#ESTRADIOL,BAYER,QLAIRA,50-28-2,17527
DIENOGEST#ESTRADIOL,BAYER,QLAIRA,50-28-2,22274
DIENOGEST#ESTRADIOL,BAYER,QLAIRA,50-28-2,22275
DIENOGEST#ESTRADIOL,BAYER,QLAIRA,50-28-2,44378
DIENOGEST#ESTRADIOL,BAYER,QLAIRA,50-28-2,45697
DIENOGEST#ESTRADIOL,BAYER,QLAIRA,50-28-2,46417
DIENOGEST#ESTRADIOL,BAYER,QLAIRA,50-28-2,47420
DIENOGEST#ESTRADIOL,BAYER,QLAIRA,50-28-2,49122
DIENOGEST#ESTRADIOL,BAYER,QLAIRA,50-28-2,79128
DIENOGEST#ESTRADIOL,BAYER,QLAIRA,50-28-2,80874
DIENOGEST#ESTRADIOL,BAYER,QLAIRA,50-28-2,85758
DIENOGEST#ESTRADIOL,BAYER,QLAIRA,50-28-2,85865
DIENOGEST#ESTRADIOL,BAYER,QLAIRA,65928-58-7,45857
DIFLUPREDNATE,NOVARTIS,DUREZOL,23674-86-4,55599
DILTIAZEM,BAUSCH_HEALTH,CARDIZEM,42399-41-7,13663
DILTIAZEM,BAUSCH_HEALTH,CARDIZEM,42399-41-7,44288
DILTIAZEM,BAUSCH_HEALTH,CARDIZEM,42399-41-7,46078
DILTIAZEM#ENALAPRIL,SANOFI,TECZEM,42399-41-7,13663
DILTIAZEM#ENALAPRIL,SANOFI,TECZEM,42399-41-7,44288
DILTIAZEM#ENALAPRIL,SANOFI,TECZEM,42399-41-7,46078
DILTIAZEM#ENALAPRIL,SANOFI,TECZEM,75847-73-3,13663
DILTIAZEM#ENALAPRIL,SANOFI,TECZEM,75847-73-3,44289
DILTIAZEM#ENALAPRIL,SANOFI,TECZEM,75847-73-3,52092
DILTIAZEM#ENALAPRIL,SANOFI,TECZEM,75847-73-3,83183
DIMETHYL_FUMARATE,BIOGEN,TECFIDERA,624-49-7,47019
DIRITHROMYCIN,MEDA,DYNABAC,62013-04-1,2943
DOCETAXEL,SANOFI,TAXOTERE,114977-28-5,2953
DOCETAXEL,SANOFI,TAXOTERE,114977-28-5,96008
DOCOSANOL,GLAXOSMITHKLINE,ABREVA,661-19-8,3497
DOFETILIDE,PFIZER,TIKOSYN,115256-11-6,2954
DOLASETRON,SANOFI,ANZEMET,115956-12-2,2955
DOLUTEGRAVIR,GLAXOSMITHKLINE,TIVICAY,1051375-16-6,59062
DOLUTEGRAVIR,GLAXOSMITHKLINE,TIVICAY,1051375-16-6,69973
DOLUTEGRAVIR,GLAXOSMITHKLINE,TIVICAY,1051375-16-6,91586
DOLUTEGRAVIR,GLAXOSMITHKLINE,TIVICAY,1051375-16-6,101639
DOLUTEGRAVIR#RILPIVIRINE,GLAXOSMITHKLINE,JULUCA,1051375-16-6,59062
DOLUTEGRAVIR#RILPIVIRINE,GLAXOSMITHKLINE,JULUCA,1051375-16-6,69973
DOLUTEGRAVIR#RILPIVIRINE,GLAXOSMITHKLINE,JULUCA,1051375-16-6,91586
DOLUTEGRAVIR#RILPIVIRINE,GLAXOSMITHKLINE,JULUCA,1051375-16-6,101639
DOLUTEGRAVIR#RILPIVIRINE,GLAXOSMITHKLINE,JULUCA,500287-72-9,52857
DOLUTEGRAVIR#RILPIVIRINE,GLAXOSMITHKLINE,JULUCA,500287-72-9,63988
DOLUTEGRAVIR#RILPIVIRINE,GLAXOSMITHKLINE,JULUCA,500287-72-9,91586
DOLUTEGRAVIR#RILPIVIRINE,GLAXOSMITHKLINE,JULUCA,500287-72-9,94396
DONEPEZIL,EISAI,ARICEPT,120014-06-4,2992
DONEPEZIL,EISAI,ARICEPT,120014-06-4,70630
DONEPEZIL#MEMANTINE,ALLERGAN,NAMZARIC,120014-06-4,2992
DONEPEZIL#MEMANTINE,ALLERGAN,NAMZARIC,120014-06-4,70630
DONEPEZIL#MEMANTINE,ALLERGAN,NAMZARIC,19982-08-2,11547
DONEPEZIL#MEMANTINE,ALLERGAN,NAMZARIC,19982-08-2,63655
DONEPEZIL#MEMANTINE,ALLERGAN,NAMZARIC,19982-08-2,70630
DORAVIRINE,MERCK_&_CO,PIFELTRO,1338225-97-0,74480
DORAVIRINE,MERCK_&_CO,PIFELTRO,1338225-97-0,96077
DORAVIRINE#LAMIVUDINE#TENOFOVIR_DISOPROXIL,MERCK_&_CO,DELSTRIGO,1338225-97-0,74480
DORAVIRINE#LAMIVUDINE#TENOFOVIR_DISOPROXIL,MERCK_&_CO,DELSTRIGO,1338225-97-0,96077
DORAVIRINE#LAMIVUDINE#TENOFOVIR_DISOPROXIL,MERCK_&_CO,DELSTRIGO,134678-17-4,3474
DORAVIRINE#LAMIVUDINE#TENOFOVIR_DISOPROXIL,MERCK_&_CO,DELSTRIGO,134678-17-4,16696
DORAVIRINE#LAMIVUDINE#TENOFOVIR_DISOPROXIL,MERCK_&_CO,DELSTRIGO,134678-17-4,26574
DORAVIRINE#LAMIVUDINE#TENOFOVIR_DISOPROXIL,MERCK_&_CO,DELSTRIGO,134678-17-4,48181
DORAVIRINE#LAMIVUDINE#TENOFOVIR_DISOPROXIL,MERCK_&_CO,DELSTRIGO,134678-17-4,65069
DORAVIRINE#LAMIVUDINE#TENOFOVIR_DISOPROXIL,MERCK_&_CO,DELSTRIGO,134678-17-4,69973
DORAVIRINE#LAMIVUDINE#TENOFOVIR_DISOPROXIL,MERCK_&_CO,DELSTRIGO,134678-17-4,73625
DORAVIRINE#LAMIVUDINE#TENOFOVIR_DISOPROXIL,MERCK_&_CO,DELSTRIGO,134678-17-4,90562
DORAVIRINE#LAMIVUDINE#TENOFOVIR_DISOPROXIL,MERCK_&_CO,DELSTRIGO,134678-17-4,96077
DORAVIRINE#LAMIVUDINE#TENOFOVIR_DISOPROXIL,MERCK_&_CO,DELSTRIGO,134678-17-4,101639
DORAVIRINE#LAMIVUDINE#TENOFOVIR_DISOPROXIL,MERCK_&_CO,DELSTRIGO,134678-17-4,109933
DORAVIRINE#LAMIVUDINE#TENOFOVIR_DISOPROXIL,MERCK_&_CO,DELSTRIGO,134678-17-4,113752
DORAVIRINE#LAMIVUDINE#TENOFOVIR_DISOPROXIL,MERCK_&_CO,DELSTRIGO,201341-05-1,14493
DORAVIRINE#LAMIVUDINE#TENOFOVIR_DISOPROXIL,MERCK_&_CO,DELSTRIGO,201341-05-1,49219
DORAVIRINE#LAMIVUDINE#TENOFOVIR_DISOPROXIL,MERCK_&_CO,DELSTRIGO,201341-05-1,50038
DORAVIRINE#LAMIVUDINE#TENOFOVIR_DISOPROXIL,MERCK_&_CO,DELSTRIGO,201341-05-1,62277
DORAVIRINE#LAMIVUDINE#TENOFOVIR_DISOPROXIL,MERCK_&_CO,DELSTRIGO,201341-05-1,63988
DORAVIRINE#LAMIVUDINE#TENOFOVIR_DISOPROXIL,MERCK_&_CO,DELSTRIGO,201341-05-1,65069
DORAVIRINE#LAMIVUDINE#TENOFOVIR_DISOPROXIL,MERCK_&_CO,DELSTRIGO,201341-05-1,73625
DORAVIRINE#LAMIVUDINE#TENOFOVIR_DISOPROXIL,MERCK_&_CO,DELSTRIGO,201341-05-1,96077
DORAVIRINE#LAMIVUDINE#TENOFOVIR_DISOPROXIL,MERCK_&_CO,DELSTRIGO,201341-05-1,109933
DORAVIRINE#LAMIVUDINE#TENOFOVIR_DISOPROXIL,MERCK_&_CO,DELSTRIGO,201341-05-1,113752
DORIPENEM,SHIONOGI_SEIYAKU,FINIBAX,148016-81-3,8399
DORZOLAMIDE,MERCK_&_CO,TRUSOPT,120279-96-1,2958
DORZOLAMIDE,MERCK_&_CO,TRUSOPT,120279-96-1,70335
DORZOLAMIDE#TIMOLOL,AKORN,COSOPT,120279-96-1,2958
DORZOLAMIDE#TIMOLOL,AKORN,COSOPT,120279-96-1,70335
DORZOLAMIDE#TIMOLOL,AKORN,COSOPT,26839-75-8,44315
DORZOLAMIDE#TIMOLOL,AKORN,COSOPT,26839-75-8,50845
DORZOLAMIDE#TIMOLOL,AKORN,COSOPT,26839-75-8,54133
DORZOLAMIDE#TIMOLOL,AKORN,COSOPT,26839-75-8,70335
DOXAZOSIN,PFIZER,CARDURA,74191-85-8,6588
DOXAZOSIN,PFIZER,CARDURA,74191-85-8,100100
DOXEPIN,PERNIX,SILENOR,1668-19-5,50478
DOXERCALCIFEROL,SANOFI,HECTOROL,54573-75-0,10535
DOXERCALCIFEROL,SANOFI,HECTOROL,54573-75-0,51349
DOXORUBICIN,JOHNSON_&_JOHNSON,DOXIL,23214-92-8,7934
DOXORUBICIN,JOHNSON_&_JOHNSON,DOXIL,23214-92-8,59664
DOXYCYCLINE,NESTLE,PERIOSTAT,24390-14-5,10198
DOXYCYCLINE,NESTLE,PERIOSTAT,24390-14-5,10563
DOXYCYCLINE,NESTLE,PERIOSTAT,24390-14-5,46927
DOXYCYCLINE,NESTLE,PERIOSTAT,24390-14-5,74224
DOXYCYCLINE,NESTLE,PERIOSTAT,24390-14-5,92069
DOXYCYCLINE,NESTLE,PERIOSTAT,564-25-0,10198
DOXYCYCLINE,NESTLE,PERIOSTAT,564-25-0,10563
DOXYCYCLINE,NESTLE,PERIOSTAT,564-25-0,14440
DOXYCYCLINE,NESTLE,PERIOSTAT,564-25-0,46927
DOXYCYCLINE,NESTLE,PERIOSTAT,564-25-0,48140
DOXYCYCLINE,NESTLE,PERIOSTAT,564-25-0,92069
DOXYCYCLINE,NESTLE,PERIOSTAT,564-25-0,96277
DRONABINOL,ABBVIE,MARINOL ABBV,1972-08-3,12866
DRONABINOL,ABBVIE,MARINOL ABBV,1972-08-3,84795
DRONEDARONE,SANOFI,MULTAQ,141626-36-0,4459
DROSPIRENONE#ESTRADIOL,BAYER,ANGELIQ,50-28-2,3066
DROSPIRENONE#ESTRADIOL,BAYER,ANGELIQ,50-28-2,4161
DROSPIRENONE#ESTRADIOL,BAYER,ANGELIQ,50-28-2,9830
DROSPIRENONE#ESTRADIOL,BAYER,ANGELIQ,50-28-2,10300
DROSPIRENONE#ESTRADIOL,BAYER,ANGELIQ,50-28-2,10412
DROSPIRENONE#ESTRADIOL,BAYER,ANGELIQ,50-28-2,11238
DROSPIRENONE#ESTRADIOL,BAYER,ANGELIQ,50-28-2,11837
DROSPIRENONE#ESTRADIOL,BAYER,ANGELIQ,50-28-2,11897
DROSPIRENONE#ESTRADIOL,BAYER,ANGELIQ,50-28-2,12343
DROSPIRENONE#ESTRADIOL,BAYER,ANGELIQ,50-28-2,13851
DROSPIRENONE#ESTRADIOL,BAYER,ANGELIQ,50-28-2,17527
DROSPIRENONE#ESTRADIOL,BAYER,ANGELIQ,50-28-2,22274
DROSPIRENONE#ESTRADIOL,BAYER,ANGELIQ,50-28-2,22275
DROSPIRENONE#ESTRADIOL,BAYER,ANGELIQ,50-28-2,44378
DROSPIRENONE#ESTRADIOL,BAYER,ANGELIQ,50-28-2,45697
DROSPIRENONE#ESTRADIOL,BAYER,ANGELIQ,50-28-2,46417
DROSPIRENONE#ESTRADIOL,BAYER,ANGELIQ,50-28-2,47420
DROSPIRENONE#ESTRADIOL,BAYER,ANGELIQ,50-28-2,49122
DROSPIRENONE#ESTRADIOL,BAYER,ANGELIQ,50-28-2,79128
DROSPIRENONE#ESTRADIOL,BAYER,ANGELIQ,50-28-2,80874
DROSPIRENONE#ESTRADIOL,BAYER,ANGELIQ,50-28-2,85758
DROSPIRENONE#ESTRADIOL,BAYER,ANGELIQ,50-28-2,85865
DROSPIRENONE#ESTRADIOL,BAYER,ANGELIQ,67392-87-4,2963
DROSPIRENONE#ESTRADIOL,BAYER,ANGELIQ,67392-87-4,22275
DROXIDOPA,LUNDBECK,NORTHERA,23651-95-8,13569
DULOXETINE,LILLY,CYMBALTA,116539-59-4,5907
DUTASTERIDE,GLAXOSMITHKLINE,AVODART,164656-23-9,7352
DUTASTERIDE,GLAXOSMITHKLINE,AVODART,164656-23-9,57005
DUTASTERIDE#TAMSULOSIN,GLAXOSMITHKLINE,COMBODART,106133-20-4,4513
DUTASTERIDE#TAMSULOSIN,GLAXOSMITHKLINE,COMBODART,106133-20-4,57005
DUTASTERIDE#TAMSULOSIN,GLAXOSMITHKLINE,COMBODART,164656-23-9,7352
DUTASTERIDE#TAMSULOSIN,GLAXOSMITHKLINE,COMBODART,164656-23-9,57005
DUVELISIB,VERASTEM,COPIKTRA,1201438-56-3,62418
EDARAVONE,MITSUBISHI_TANABE,RADICAVA,89-25-8,3574
EDOXABAN,DAIICHI_SANKYO,LIXIANA,480449-70-5,51255
EFAVIRENZ,BRISTOL-MYERS_SQB.,SUSTIVA,154598-52-4,10172
EFAVIRENZ,BRISTOL-MYERS_SQB.,SUSTIVA,154598-52-4,50038
EFAVIRENZ,BRISTOL-MYERS_SQB.,SUSTIVA,154598-52-4,65069
EFAVIRENZ,BRISTOL-MYERS_SQB.,SUSTIVA,154598-52-4,109933
EFAVIRENZ#EMTRICITABINE#TENOFOVIR_DISOPROXIL,GILEAD_SCIENCES,ATRIPLA,143491-54-7,4728
EFAVIRENZ#EMTRICITABINE#TENOFOVIR_DISOPROXIL,GILEAD_SCIENCES,ATRIPLA,143491-57-0,4728
EFAVIRENZ#EMTRICITABINE#TENOFOVIR_DISOPROXIL,GILEAD_SCIENCES,ATRIPLA,143491-57-0,49219
EFAVIRENZ#EMTRICITABINE#TENOFOVIR_DISOPROXIL,GILEAD_SCIENCES,ATRIPLA,143491-57-0,50038
EFAVIRENZ#EMTRICITABINE#TENOFOVIR_DISOPROXIL,GILEAD_SCIENCES,ATRIPLA,143491-57-0,62277
